ACSSF,2011e5,ma,000,0001,0000344,804,284
ACSSF,2011e5,ma,000,0001,0000345,2550,1050
ACSSF,2011e5,ma,000,0001,0000346,726,286
ACSSF,2011e5,ma,000,0001,0000347,474,164
ACSSF,2011e5,ma,000,0001,0000348,1960,746
ACSSF,2011e5,ma,000,0001,0000349,920,373
ACSSF,2011e5,ma,000,0001,0000350,456,153
ACSSF,2011e5,ma,000,0001,0000351,283,110
ACSSF,2011e5,ma,000,0001,0000352,1143,416
ACSSF,2011e5,ma,000,0001,0000353,1110,378
ACSSF,2011e5,ma,000,0001,0000354,287,117
ACSSF,2011e5,ma,000,0001,0000355,523,192
ACSSF,2011e5,ma,000,0001,0000356,897,324
ACSSF,2011e5,ma,000,0001,0000357,397,130
ACSSF,2011e5,ma,000,0001,0000358,370,147
ACSSF,2011e5,ma,000,0001,0000359,481,202
ACSSF,2011e5,ma,000,0001,0000360,336,121
ACSSF,2011e5,ma,000,0001,0000361,291,140
ACSSF,2011e5,ma,000,0001,0000362,546,179
ACSSF,2011e5,ma,000,0001,0000363,2415,903
ACSSF,2011e5,ma,000,0001,0000364,621,220
ACSSF,2011e5,ma,000,0001,0000365,1325,569
ACSSF,2011e5,ma,000,0001,0000366,691,301
ACSSF,2011e5,ma,000,0001,0000367,517,185
ACSSF,2011e5,ma,000,0001,0000368,601,241
ACSSF,2011e5,ma,000,0001,0000369,600,211
ACSSF,2011e5,ma,000,0001,0000370,471,160
ACSSF,2011e5,ma,000,0001,0000371,461,167
ACSSF,2011e5,ma,000,0001,0000372,837,325
ACSSF,2011e5,ma,000,0001,0000373,288,126
ACSSF,2011e5,ma,000,0001,0000374,1185,551
ACSSF,2011e5,ma,000,0001,0000375,1384,491
ACSSF,2011e5,ma,000,0001,0000376,832,234
ACSSF,2011e5,ma,000,0001,0000377,326,134
ACSSF,2011e5,ma,000,0001,0000378,448,173
ACSSF,2011e5,ma,000,0001,0000379,661,240
ACSSF,2011e5,ma,000,0001,0000380,11748,4611
ACSSF,2011e5,ma,000,0001,0000381,0,0
ACSSF,2011e5,ma,000,0001,0000382,3075,1610
ACSSF,2011e5,ma,000,0001,0000383,100,66
ACSSF,2011e5,ma,000,0001,0000384,355,125
ACSSF,2011e5,ma,000,0001,0000385,150,82
ACSSF,2011e5,ma,000,0001,0000386,213,124
ACSSF,2011e5,ma,000,0001,0000387,283,122
ACSSF,2011e5,ma,000,0001,0000388,404,172
ACSSF,2011e5,ma,000,0001,0000389,159,105
ACSSF,2011e5,ma,000,0001,0000390,540,295
ACSSF,2011e5,ma,000,0001,0000391,177,143
ACSSF,2011e5,ma,000,0001,0000392,120,107
ACSSF,2011e5,ma,000,0001,0000393,334,229
ACSSF,2011e5,ma,000,0001,0000394,228,174
ACSSF,2011e5,ma,000,0001,0000395,250,238
ACSSF,2011e5,ma,000,0001,0000396,218,148
ACSSF,2011e5,ma,000,0001,0000397,262,163
ACSSF,2011e5,ma,000,0001,0000398,181,172
ACSSF,2011e5,ma,000,0001,0000399,109,106
ACSSF,2011e5,ma,000,0001,0000400,197,137
ACSSF,2011e5,ma,000,0001,0000401,381,249
ACSSF,2011e5,ma,000,0001,0000402,288,192
ACSSF,2011e5,ma,000,0001,0000403,192,117
ACSSF,2011e5,ma,000,0001,0000404,108,88
ACSSF,2011e5,ma,000,0001,0000405,100,63
ACSSF,2011e5,ma,000,0001,0000406,75,55
ACSSF,2011e5,ma,000,0001,0000407,950,441
ACSSF,2011e5,ma,000,0001,0000408,357,191
ACSSF,2011e5,ma,000,0001,0000409,153,68
ACSSF,2011e5,ma,000,0001,0000410,148,129
